Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/23  12:00:00,287.91096301,37.8894357935,115.588818993,0.0,38.286128036,68.9656133826,206.972080399,0.0,83.4695,123.502580399
 07/23  13:00:00,270.341913823,37.4746090341,117.365333701,0.0,31.5818913096,56.727595265,205.139196578,0.0,75.1392,129.999996578
 07/23  14:00:00,272.154942098,37.4733377388,119.162692968,0.0,31.5818913096,56.727595265,190.038195629,0.0,66.8089,123.229295629
 07/23  15:00:00,275.64819122,38.0764168825,122.035442808,0.0,31.5818913096,56.727595265,199.17398326,0.0,75.1392,124.03478326
 07/23  16:00:00,307.091385273,38.7343413719,123.552198938,0.0,31.5818913096,61.661095265,185.146323337,0.0,91.7998,93.3465233365
 07/23  17:00:00,332.88671053,37.9143100307,122.490042347,0.0,31.5818913096,70.9729253606,173.867945692,1.63764545319,49.9818,122.248500239
 07/23  18:00:00,393.528962892,38.6952172108,120.67165512,0.0,80.3315023541,83.7685254822,191.328744804,2.70438612838,49.9818,138.642558676
 07/23  19:00:00,395.4640629,38.3442508306,118.861964876,0.0,102.000620287,77.6748002752,225.327708017,4.80480333623,33.3212,187.201704681
 07/23  20:00:00,423.651023626,37.7327190275,116.033764995,0.0,108.704857014,91.4735406516,220.240467107,7.0792541939,33.3212,179.840012913
 07/23  21:00:00,398.271497088,37.536016116,113.551273194,0.0,95.2963835608,89.1510273009,221.47039314,9.28847297107,24.9909,187.191020169
 07/23  22:00:00,342.866120364,37.1691538792,111.842224901,0.0,80.3315023541,63.3799339444,296.515459255,10.8118891233,16.6606,269.042970132
 07/23  23:00:00,275.553343745,36.8285052361,109.229307679,0.0,42.6918050922,48.4199368926,178.297390311,11.7558721136,8.3303,158.211218198
 07/23  24:00:00,271.945581834,35.3154230007,137.83123519,0.0,34.4311606118,33.1021868926,93.9326296413,0.00992836572679,3.33212,90.5905812756
 07/24  01:00:00,260.338294159,34.4565000751,145.736303148,0.0,19.418418834,29.3649097162,76.7918452854,0.0364041350437,3.33212,73.4233211503
 07/24  02:00:00,250.658988038,35.3154230007,143.13763427,0.0,12.7620426787,28.1191506574,70.7956163407,0.158856668953,3.33212,67.3046396718
 07/24  03:00:00,247.648447864,34.4565000751,141.027248161,0.0,12.7620426787,28.1191506574,70.7618130389,0.12907370395,3.33212,67.3006193349
 07/24  04:00:00,255.947593026,35.3154230007,141.773631548,0.0,12.7620426787,28.1191506574,97.6131966316,0.340898024973,3.33212,93.9401786067
 07/24  05:00:00,283.143521756,34.4565000751,142.267786097,0.0,25.5240853573,30.610668775,163.182907898,0.185349216621,8.3303,154.667258681
 07/24  06:00:00,369.86775736,35.3154230007,141.57384258,0.0,51.0481707146,78.1489452969,289.608359168,0.365747119717,16.6606,272.582012049
 07/24  07:00:00,402.767879301,36.4564145292,121.934282124,0.0,64.3609230253,109.708623606,403.288234987,16.5480558116,24.9909,361.749279176
 07/24  08:00:00,356.528476758,36.4436366778,118.671320096,0.0,51.0481707146,80.7689615957,320.691728593,6.2477174032,33.3212,281.12281119
 07/24  09:00:00,322.473659204,36.7812471941,112.240376686,0.0,51.0481707146,71.0224615957,282.24395845,0.0,66.8089,215.43505845
 07/24  10:00:00,278.449296341,37.4143457366,115.891700071,0.0,32.1804615127,65.7244621605,253.9623962,0.0,83.4695,170.4928962
 07/24  11:00:00,281.550194799,37.6340079007,118.11134392,0.0,32.1804615127,65.7244621605,213.589233129,0.0,83.4695,130.119733129
 07/24  12:00:00,279.6595527,37.5198112625,117.067623085,0.0,32.1804615127,65.7244621605,206.950493446,0.0,83.4695,123.480993446
