Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/28  22:00:00,86.4280729351,15.3156759262,17.1721923739,0.0,12.3672932834,27.0668015668,59.3283752325,56.3366448147,2.97173041782,0.02
 11/28  23:00:00,76.0006138338,19.5063700116,21.7233317999,0.0,4.12243109448,15.9888894789,86.949247396,83.9575169782,2.97173041782,0.02
 11/28  24:00:00,61.6984743976,13.6292330238,13.4985096883,0.00510617937361,4.12243109448,15.9888894789,59.4821198141,56.4903893963,2.97173041782,0.02
 11/29  01:00:00,76.4549376063,19.7235286672,21.9604968681,0.0,4.12243109448,15.9888894789,94.1179244825,91.1261940646,2.97173041782,0.02
 11/29  02:00:00,64.0376259965,14.1684323573,15.2255992332,0.0523080268227,4.12243109448,15.9888894789,60.7898264484,57.7980960306,2.97173041782,0.02
 11/29  03:00:00,84.048615289,23.4692814918,25.5116915241,0.219747752544,4.12243109448,15.9888894789,104.39107979,101.399349372,2.97173041782,0.02
 11/29  04:00:00,72.4154535227,18.0805174958,19.5642766162,0.0510689457303,4.12243109448,15.9888894789,80.5965818789,77.6048514611,2.97173041782,0.02
 11/29  05:00:00,110.944590381,28.6264095886,29.8291478654,0.315486738891,12.3672932834,24.9413748627,112.349487488,107.376603458,4.9528840297,0.02
 11/29  06:00:00,127.387422013,28.4158626918,32.3796088764,14.4184042372,12.3672932834,24.9413748627,179.092476537,174.119592507,4.9528840297,0.02
 11/29  07:00:00,186.287591472,29.3285894336,33.9000431158,12.7399316871,24.7345865669,70.7195625826,145.162775721,135.237007661,9.90576805939,0.02
 11/29  08:00:00,207.198784971,29.5853924262,36.9491361453,8.04873065906,37.1018798503,92.3937384068,126.13162313,116.205855071,9.90576805939,0.02
 11/29  09:00:00,219.23129944,29.6760033148,40.6543528793,6.59112607558,37.1018798503,104.434947198,128.947156467,110.414773738,9.90576805939,8.62661466936
 11/29  10:00:00,234.487897064,29.731832068,44.9593944527,5.44526805419,37.1018798503,116.476155989,117.116938877,107.191170817,9.90576805939,0.02
 11/29  11:00:00,238.616830895,29.7774978102,50.0956520476,4.39157986715,37.1018798503,116.476155989,114.564856085,104.639088026,9.90576805939,0.02
 11/29  12:00:00,242.048465095,29.8281494104,54.3823629543,3.48568024582,37.1018798503,116.476155989,121.014708206,102.472002441,9.90576805939,8.6369377053
 11/29  13:00:00,235.767171688,29.8928899286,60.6651175294,2.8986500282,37.1018798503,104.434947198,110.097827197,100.172059137,9.90576805939,0.02
 11/29  14:00:00,249.303773735,29.9631266712,62.556527543,2.43184614174,37.1018798503,116.476155989,116.580777101,98.0379005989,9.90576805939,8.63710844238
 11/29  15:00:00,248.350926727,30.0227987965,61.9285531213,2.04746859841,37.1018798503,116.476155989,115.163929597,96.6229860118,9.90576805939,8.63517552579
 11/29  16:00:00,248.197845261,30.0715587629,62.037979168,1.73647055414,37.1018798503,116.476155989,105.251031575,95.3252635154,9.90576805939,0.02
 11/29  17:00:00,255.138197441,30.0912847805,62.0836406035,1.56449068698,37.1018798503,116.476155989,104.56740582,94.6416377607,9.90576805939,0.02
 11/29  18:00:00,262.077446976,30.1130860622,62.0958789116,1.42339483938,37.1018798503,116.476155989,112.591461989,94.0664795061,9.90576805939,8.61921442311
 11/29  19:00:00,162.627688194,27.9025474035,47.5459190867,0.0,24.7345865669,47.5788473902,76.6809324145,71.7080483848,4.9528840297,0.02
 11/29  20:00:00,164.770560641,28.5540233701,49.0373131196,0.0,24.7345865669,47.5788473902,81.6659702574,76.6930862277,4.9528840297,0.02
 11/29  21:00:00,134.557487427,27.0339127815,41.6012842573,0.0,12.3672932834,38.6892022431,94.8403973006,91.8486668828,2.97173041782,0.02
 11/29  22:00:00,94.9903950038,15.0550855396,25.9951001143,0.0,12.3672932834,27.0668015668,56.4351187478,53.44338833,2.97173041782,0.02
 11/29  23:00:00,84.4465766392,19.5063700116,30.1692939088,0.0,4.12243109448,15.9888894789,84.4616512498,81.469920832,2.97173041782,0.02
 11/29  24:00:00,73.0028441426,13.716096486,24.7211214227,0.0,4.12243109448,15.9888894789,56.7670414377,53.7753110199,2.97173041782,0.02
 11/30  01:00:00,86.4657102814,20.2302321967,31.4645652577,0.0,4.12243109448,15.9888894789,91.0718095435,88.0800791257,2.97173041782,0.02
 11/30  02:00:00,62.2148271261,11.0741554992,16.6263669043,0.0,4.12243109448,15.9888894789,49.721661168,46.7299307502,2.97173041782,0.02
 11/30  03:00:00,80.9596483908,19.7055101069,26.5088862072,0.0,4.12243109448,15.9888894789,84.5616078961,81.5698774782,2.97173041782,0.02
 11/30  04:00:00,59.370328972,11.7256314658,13.1303927142,0.0,4.12243109448,15.9888894789,49.96466854,46.9729381222,2.97173041782,0.02
 11/30  05:00:00,108.963795281,27.9025474035,28.887700832,0.0,12.3672932834,24.9413748627,111.015456718,106.042572689,4.9528840297,0.02
 11/30  06:00:00,122.707507266,28.8817091347,28.9114926056,12.7407584385,12.3672932834,24.9413748627,176.716680455,171.743796426,4.9528840297,0.02
 11/30  07:00:00,177.482436423,29.3981761239,29.1036812015,8.66155097629,24.7345865669,70.7195625826,152.528625127,134.020995603,9.90576805939,8.60186146468
 11/30  08:00:00,195.486381741,29.7620152844,28.3062179042,4.80262126537,37.1018798503,92.3937384068,124.938938167,115.013170107,9.90576805939,0.02
 11/30  09:00:00,200.058685201,29.8356870922,23.8522850619,4.06094671537,37.1018798503,104.434947198,119.746187233,109.820419173,9.90576805939,0.02
