Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/05  14:00:00,23.856733189,2.19660569965,2.76165336574,0.0,3.71167865564,13.077,23.3207331786,0.0,21.0077,2.31303317856
 06/05  15:00:00,23.4243878086,2.19660569965,2.32769300765,0.0,3.71167865564,13.077,21.8197185623,0.0,19.50715,2.3125685623
 06/05  16:00:00,23.9991325406,2.19660569965,2.89111285161,0.0,3.71167865564,13.077,25.3941099112,0.0,22.50825,2.88585991123
 06/05  17:00:00,30.2878583104,2.19660569965,4.21181700222,0.0,3.71167865564,18.077,28.3969915956,0.0,25.50935,2.88764159562
 06/05  18:00:00,30.1175256765,2.19660569965,4.0748695078,0.0,3.71167865564,18.077,30.1226056473,0.0,25.50935,4.61325564729
 06/05  19:00:00,29.3996902034,2.19660569965,3.19057288803,0.0,3.71167865564,18.077,30.1246486104,0.0,25.50935,4.61529861038
 06/05  20:00:00,24.3119934368,2.19660569965,1.8722784421,0.0,3.71167865564,13.077,26.5463151194,0.0,22.50825,4.03806511944
 06/05  21:00:00,25.1893868868,2.19660569965,1.58847942903,0.0,3.71167865564,13.077,25.6203467612,0.0,21.0077,4.61264676122
 06/05  22:00:00,24.2410262549,2.19660569965,0.80201127505,0.0,3.71167865564,13.077,21.4695831638,0.0,18.0066,3.46298316384
 06/05  23:00:00,24.5695957928,2.19660569965,0.0235352208563,0.0,3.71167865564,13.077,5.31316651778,0.0,3.0011,2.31206651778
 06/05  24:00:00,14.1140440864,2.19660569965,0.0,0.0,1.85583932782,5.577,4.76603561506,0.0264918987549,3.0011,1.7384437163
 06/06  01:00:00,9.8228280137,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/06  02:00:00,9.84964879902,0.0,0.0,0.0,0.618613109274,5.0,3.5931918652,0.0,3.0011,0.592091865203
 06/06  03:00:00,9.85483946155,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/06  04:00:00,10.6051721687,0.0,0.0,0.0,0.618613109274,5.0,3.59314600474,0.0,3.0011,0.59204600474
 06/06  05:00:00,13.3474271159,2.19660569965,0.0,0.0,1.85583932782,5.577,4.67820505495,0.15655505495,4.50165,0.02
 06/06  06:00:00,26.2873262018,2.19660569965,0.0143131134403,0.0,3.71167865564,18.077,14.670288847,0.0,13.50495,1.16533884698
 06/06  07:00:00,26.9080227617,2.19660569965,0.893832628883,0.0,3.71167865564,18.077,26.1976360807,0.0,21.0077,5.18993608073
 06/06  08:00:00,22.5621109406,2.19660569965,1.5015163834,0.0,3.71167865564,13.077,19.0451968606,0.0,15.0055,4.03969686058
 06/06  09:00:00,23.1622476248,2.19660569965,2.06505270166,0.0,3.71167865564,13.077,18.4687458404,0.0,15.0055,3.46324584042
 06/06  10:00:00,29.9333011413,2.19660569965,3.80484008128,0.0,3.71167865564,18.077,36.4741481075,0.0,33.0121,3.46204810752
 06/06  11:00:00,32.9688930733,2.19660569965,5.72408615617,0.0,3.71167865564,18.077,43.9778970714,0.0,40.51485,3.46304707138
 06/06  12:00:00,33.7923616249,2.19660569965,7.30116042429,0.0,3.71167865564,18.077,39.4750542442,0.0,36.0132,3.46185424419
 06/06  13:00:00,33.9657787523,2.19660569965,7.79180181747,0.0,3.71167865564,18.077,34.3981525601,0.0,31.51155,2.88660256008
 06/06  14:00:00,27.6913508273,2.19660569965,6.51487529903,0.0,3.71167865564,13.077,23.3200110146,0.0,21.0077,2.31231101456
 06/06  15:00:00,27.7877085617,2.19660569965,6.59754660812,0.0,3.71167865564,13.077,22.393255516,0.0,19.50715,2.886105516
 06/06  16:00:00,27.4806324563,2.19660569965,6.29624730362,0.0,3.71167865564,13.077,24.8211388842,0.0,22.50825,2.31288888424
 06/06  17:00:00,33.2233403535,2.19660569965,7.08594012406,0.0,3.71167865564,18.077,28.9707828757,0.0,25.50935,3.46143287574
